event_id,session_id,anonymous_id,article_id,content_version,event_type,occurred_at,received_at,channel,device,client_agent,duration_seconds,scroll_percent
e-06-0020-page_view,s-06-0020,anon-0027-6,guide-faq,history-v1,page_view,2026-08-01T01:53:42+08:00,2026-07-31T17:55:04+00:00,search,desktop,browser,,
edge-07,s-00-0003,anon-0094-0,guide-account,,read_end,2026-08-02T11:36:57+00:00,2026-08-02T19:37:01+08:00,home,desktop,browser,139,78
e-04-0223-page_view,s-04-0223,anon-0094-4,guide-map,history-v1,page_view,2026-08-04T12:51:20+08:00,2026-08-04T12:51:37+08:00,direct,desktop,browser,,
e-04-0150-page_view,s-04-0150,anon-0083-4,guide-map,history-v1,page_view,2026-07-31T16:02:37+00:00,2026-08-01T00:02:46+08:00,home,desktop,browser,,
e-04-0237-page_view,s-04-0237,anon-0081-4,guide-map,history-v1,page_view,2026-08-10T14:34:15+00:00,2026-08-10T22:35:01+08:00,search,desktop,browser,,
e-07-0010-page_view,s-07-0010,anon-0003-7,guide-search,history-v1,page_view,2026-08-14T23:46:41+08:00,2026-08-14T23:46:44+08:00,search,mobile,browser,,
e-05-0089-read_end,s-05-0089,anon-0050-5,guide-permission,history-v1,read_end,2026-08-12T00:59:47+08:00,2026-08-11T17:00:57+00:00,home,desktop,browser,146,30
e-00-0131-read_end,s-00-0131,anon-0041-0,guide-account,history-v1,read_end,2026-08-12T01:52:13+08:00,2026-08-11T17:53:24+00:00,search,desktop,browser,174,32
e-04-0175-read_end,s-04-0175,anon-0101-4,guide-map,history-v1,read_end,2026-08-07T05:00:24+08:00,2026-08-07T05:01:53+08:00,direct,mobile,browser,220,89
e-01-0001-read_end,s-01-0001,anon-0086-1,guide-device,history-v1,read_end,2026-08-11T04:00:34+08:00,2026-08-11T04:01:56+08:00,search,desktop,browser,115,84
e-03-0070-read_end,s-03-0070,anon-0023-3,guide-remote,history-v1,read_end,2026-08-04T07:27:52+08:00,2026-08-04T07:28:14+08:00,search,desktop,browser,199,72
e-03-0038-page_view,s-03-0038,anon-0079-3,guide-remote,history-v1,page_view,2026-08-05T15:15:01+08:00,2026-08-05T07:15:10+00:00,search,mobile,browser,,
e-04-0174-read_end,s-04-0174,anon-0139-4,guide-map,history-v1,read_end,2026-08-02T09:25:09+00:00,2026-08-02T17:25:39+08:00,home,mobile,browser,85,76
e-00-0152-page_view,s-00-0152,anon-0001-0,guide-account,history-v1,page_view,2026-08-06T09:27:22+08:00,2026-08-06T01:28:29+00:00,direct,desktop,browser,,
e-03-0044-read_end,s-03-0044,anon-0003-3,guide-remote,history-v1,read_end,2026-08-13T07:25:59+08:00,2026-08-12T23:27:02+00:00,direct,desktop,browser,147,9
crawler-0023,crawl-23,,guide-map,history-v1,page_view,2026-08-08T16:04:59+00:00,2026-08-08T16:05:00+00:00,campaign,desktop,crawler,,
e-04-0233-read_end,s-04-0233,anon-0075-4,guide-map,history-v1,read_end,2026-08-13T15:25:08+08:00,2026-08-13T07:26:37+00:00,campaign,mobile,browser,106,100
e-01-0091-read_end,s-01-0091,anon-0050-1,guide-device,history-v1,read_end,2026-08-14T01:39:02+08:00,2026-08-14T01:40:27+08:00,search,desktop,browser,41,7
e-05-0102-page_view,s-05-0102,anon-0035-5,guide-permission,history-v1,page_view,2026-08-02T23:57:15+00:00,2026-08-03T07:57:42+08:00,home,mobile,browser,,
e-04-0100-read_end,s-04-0100,anon-0134-4,guide-map,history-v1,read_end,2026-08-07T10:05:09+08:00,2026-08-07T10:05:17+08:00,search,mobile,browser,135,49
e-03-0016-read_end,s-03-0016,anon-0076-3,guide-remote,history-v1,read_end,2026-08-06T03:54:59+08:00,2026-08-06T03:55:44+08:00,search,desktop,browser,61,32
e-04-0052-read_end,s-04-0052,anon-0064-4,guide-map,history-v1,read_end,2026-08-02T10:38:46+08:00,2026-08-02T10:38:57+08:00,campaign,desktop,browser,134,99
e-04-0268-read_end,s-04-0268,anon-0002-4,guide-map,history-v1,read_end,2026-08-09T16:26:34+08:00,2026-08-09T16:26:53+08:00,campaign,desktop,browser,69,80
e-04-0066-page_view,s-04-0066,anon-0038-4,guide-map,history-v1,page_view,2026-08-07T23:10:39+00:00,2026-08-08T07:10:55+08:00,direct,desktop,browser,,
e-04-0323-page_view,s-04-0323,anon-0093-4,guide-map,history-v1,page_view,2026-08-13T15:10:11+08:00,2026-08-13T07:10:38+00:00,search,desktop,browser,,
e-01-0040-page_view,s-01-0040,anon-0015-1,guide-device,history-v1,page_view,2026-08-02T02:43:47+08:00,2026-08-02T02:44:17+08:00,home,mobile,browser,,
e-02-0002-read_end,s-02-0002,,guide-expense,history-v1,read_end,2026-08-06T14:54:35+08:00,2026-08-06T06:55:20+00:00,search,desktop,browser,103,81
e-04-0270-read_end,s-04-0270,anon-0002-4,guide-map,history-v1,read_end,2026-08-02T13:06:03+00:00,2026-08-02T21:06:13+08:00,search,mobile,browser,135,84
e-00-0170-page_view,s-00-0170,anon-0050-0,guide-account,history-v1,page_view,2026-08-09T21:07:27+08:00,2026-08-09T13:08:32+00:00,search,mobile,browser,,
crawler-0098,crawl-98,,guide-map,history-v1,page_view,2026-08-08T16:21:14+00:00,2026-08-08T16:21:15+00:00,campaign,desktop,crawler,,
e-01-0102-page_view,s-01-0102,anon-0064-1,guide-device,history-v1,page_view,2026-08-05T08:26:23+00:00,2026-08-05T16:27:03+08:00,search,desktop,browser,,
e-04-0073-page_view,s-04-0073,anon-0112-4,guide-map,history-v1,page_view,2026-08-04T03:54:16+08:00,2026-08-04T03:55:14+08:00,search,desktop,browser,,
e-00-0251-page_view,s-00-0251,anon-0073-0,guide-account,history-v1,page_view,2026-08-13T22:50:13+08:00,2026-08-13T14:51:19+00:00,home,desktop,browser,,
e-04-0140-read_end,s-04-0140,,guide-map,history-v1,read_end,2026-08-12T19:39:40+08:00,2026-08-12T11:40:53+00:00,home,desktop,browser,98,72
crawler-0133,crawl-133,,guide-map,history-v1,page_view,2026-08-08T16:28:49+00:00,2026-08-08T16:28:50+00:00,campaign,desktop,crawler,,
e-03-0015-read_end,s-03-0015,anon-0027-3,guide-remote,history-v1,read_end,2026-08-08T06:54:59+00:00,2026-08-08T14:56:07+08:00,search,desktop,browser,81,53
e-04-0148-read_end,s-04-0148,,guide-map,history-v1,read_end,2026-08-08T00:20:14+08:00,2026-08-08T00:21:02+08:00,search,mobile,browser,70,5
e-00-0177-page_view,s-00-0177,anon-0021-0,guide-account,history-v1,page_view,2026-08-08T11:08:11+00:00,2026-08-08T19:09:19+08:00,direct,mobile,browser,,
crawler-0126,crawl-126,,guide-map,history-v1,page_view,2026-08-08T16:27:18+00:00,2026-08-08T16:27:19+00:00,campaign,desktop,crawler,,
e-02-0026-read_end,s-02-0026,anon-0027-2,guide-expense,history-v1,read_end,2026-08-14T10:35:39+08:00,2026-08-14T02:36:24+00:00,search,desktop,browser,163,47
e-00-0156-read_end,s-00-0156,anon-0004-0,guide-account,history-v1,read_end,2026-08-08T18:28:06+00:00,2026-08-09T02:28:24+08:00,search,mobile,browser,62,85
e-00-0185-read_end,s-00-0185,anon-0013-0,guide-account,history-v1,read_end,2026-08-14T18:21:39+08:00,2026-08-14T10:22:45+00:00,home,desktop,browser,37,27
e-00-0076-page_view,s-00-0076,anon-0105-0,guide-account,history-v1,page_view,2026-08-13T02:24:51+08:00,2026-08-13T02:25:16+08:00,search,desktop,browser,,
e-06-0025-page_view,s-06-0025,anon-0015-6,guide-faq,history-v1,page_view,2026-08-12T08:30:21+08:00,2026-08-12T08:31:34+08:00,search,mobile,browser,,
e-04-0235-page_view,s-04-0235,anon-0107-4,guide-map,history-v1,page_view,2026-08-12T00:09:11+08:00,2026-08-12T00:10:37+08:00,direct,mobile,browser,,
e-01-0128-read_end,s-01-0128,anon-0049-1,guide-device,history-v1,read_end,2026-08-07T03:16:20+08:00,2026-08-06T19:17:30+00:00,home,desktop,browser,199,82
e-01-0107-page_view,s-01-0107,anon-0065-1,guide-device,history-v1,page_view,2026-08-04T23:33:52+08:00,2026-08-04T15:34:35+00:00,search,desktop,browser,,
e-03-0128-page_view,s-03-0128,anon-0001-3,guide-remote,history-v1,page_view,2026-08-11T04:26:14+08:00,2026-08-10T20:27:33+00:00,home,desktop,browser,,
e-04-0210-page_view,s-04-0210,anon-0005-4,guide-map,history-v1,page_view,2026-08-10T12:27:27+00:00,2026-08-10T20:27:42+08:00,home,desktop,browser,,
crawler-0103,crawl-103,,guide-map,history-v1,page_view,2026-08-08T16:22:19+00:00,2026-08-08T16:22:20+00:00,campaign,desktop,crawler,,
e-05-0046-read_end,s-05-0046,anon-0027-5,guide-permission,history-v1,read_end,2026-08-04T21:57:00+08:00,2026-08-04T21:58:18+08:00,home,mobile,browser,158,34
e-00-0111-page_view,s-00-0111,anon-0091-0,guide-account,history-v1,page_view,2026-08-02T20:30:06+00:00,2026-08-03T04:31:32+08:00,home,desktop,browser,,
e-03-0118-read_end,s-03-0118,anon-0061-3,guide-remote,history-v1,read_end,2026-08-06T12:18:26+08:00,2026-08-06T12:18:59+08:00,home,mobile,browser,22,22
e-06-0035-read_end,s-06-0035,anon-0024-6,guide-faq,history-v1,read_end,2026-08-14T18:00:06+08:00,2026-08-14T10:00:33+00:00,search,desktop,browser,211,80
e-01-0086-read_end,s-01-0086,anon-0005-1,guide-device,history-v1,read_end,2026-08-06T03:32:44+08:00,2026-08-05T19:33:29+00:00,search,mobile,browser,113,98
e-04-0129-page_view,s-04-0129,,guide-map,history-v1,page_view,2026-08-07T10:33:50+00:00,2026-08-07T18:34:28+08:00,direct,desktop,browser,,
e-04-0257-page_view,s-04-0257,anon-0064-4,guide-map,history-v1,page_view,2026-08-12T12:40:27+08:00,2026-08-12T04:41:19+00:00,home,desktop,browser,,
crawler-0128,crawl-128,,guide-map,history-v1,page_view,2026-08-08T16:27:44+00:00,2026-08-08T16:27:45+00:00,campaign,desktop,crawler,,
e-00-0038-read_end,s-00-0038,anon-0005-0,guide-account,history-v1,read_end,2026-08-11T08:06:39+08:00,2026-08-11T00:07:53+00:00,home,mobile,browser,68,53
e-04-0128-read_end,s-04-0128,anon-0031-4,guide-map,history-v1,read_end,2026-08-04T02:41:47+08:00,2026-08-03T18:41:57+00:00,search,desktop,browser,148,85
e-04-0093-page_view,s-04-0093,anon-0053-4,guide-map,history-v1,page_view,2026-08-12T02:01:47+00:00,2026-08-12T10:02:19+08:00,search,desktop,browser,,
e-04-0281-read_end,s-04-0281,anon-0007-4,guide-map,history-v1,read_end,2026-08-04T02:03:16+08:00,2026-08-03T18:03:50+00:00,campaign,desktop,browser,9,93
e-00-0233-read_end,s-00-0233,anon-0077-0,guide-account,history-v1,read_end,2026-08-14T03:36:39+08:00,2026-08-13T19:36:48+00:00,home,desktop,browser,98,84
e-04-0132-page_view,s-04-0132,anon-0032-4,guide-map,history-v1,page_view,2026-08-14T09:18:06+00:00,2026-08-14T17:18:18+08:00,search,mobile,browser,,
e-01-0017-page_view,s-01-0017,anon-0066-1,guide-device,history-v1,page_view,2026-08-11T12:48:36+08:00,2026-08-11T04:49:15+00:00,search,mobile,browser,,
e-02-0011-page_view,s-02-0011,anon-0036-2,guide-expense,history-v1,page_view,2026-08-12T21:30:40+08:00,2026-08-12T13:32:05+00:00,search,mobile,browser,,
crawler-0146,crawl-146,,guide-map,history-v1,page_view,2026-08-08T16:31:38+00:00,2026-08-08T16:31:39+00:00,campaign,desktop,crawler,,
e-03-0010-read_end,s-03-0010,anon-0050-3,guide-remote,history-v1,read_end,2026-08-04T20:13:10+08:00,2026-08-04T20:13:24+08:00,search,mobile,browser,9,29
e-04-0117-read_end,s-04-0117,anon-0163-4,guide-map,history-v1,read_end,2026-08-11T02:25:56+00:00,2026-08-11T10:26:37+08:00,direct,mobile,browser,183,80
e-02-0072-read_end,s-02-0072,anon-0016-2,guide-expense,history-v1,read_end,2026-08-05T04:02:45+00:00,2026-08-05T12:03:16+08:00,search,mobile,browser,75,82
e-00-0067-read_end,s-00-0067,anon-0000-0,guide-account,history-v1,read_end,2026-08-05T05:48:45+08:00,2026-08-05T05:49:02+08:00,home,mobile,browser,74,32
e-04-0048-page_view,s-04-0048,anon-0095-4,guide-map,history-v1,page_view,2026-08-07T03:46:12+00:00,2026-08-07T11:47:28+08:00,search,mobile,browser,,
e-05-0015-page_view,s-05-0015,anon-0037-5,guide-permission,history-v1,page_view,2026-08-05T06:51:51+00:00,2026-08-05T14:53:04+08:00,search,desktop,browser,,
e-04-0124-page_view,s-04-0124,,guide-map,history-v1,page_view,2026-08-14T19:50:12+08:00,2026-08-14T19:50:38+08:00,campaign,mobile,browser,,
e-02-0045-read_end,s-02-0045,anon-0030-2,guide-expense,history-v1,read_end,2026-08-05T05:45:00+00:00,2026-08-05T13:45:01+08:00,search,desktop,browser,247,91
e-00-0217-read_end,s-00-0217,anon-0020-0,guide-account,history-v1,read_end,2026-08-09T17:34:35+08:00,2026-08-09T17:35:15+08:00,home,desktop,browser,168,96
e-06-0053-read_end,s-06-0053,anon-0020-6,guide-faq,history-v1,read_end,2026-08-08T03:54:26+08:00,2026-08-07T19:55:42+00:00,home,desktop,browser,78,78
e-00-0029-read_end,s-00-0029,anon-0110-0,guide-account,history-v1,read_end,2026-08-14T00:44:52+08:00,2026-08-13T16:45:05+00:00,search,mobile,browser,33,90
e-02-0043-page_view,s-02-0043,anon-0030-2,guide-expense,history-v1,page_view,2026-08-03T16:19:56+08:00,2026-08-03T16:20:53+08:00,direct,desktop,browser,,
e-00-0142-read_end,s-00-0142,anon-0089-0,guide-account,history-v1,read_end,2026-08-11T03:56:07+08:00,2026-08-11T03:56:17+08:00,search,desktop,browser,135,19
e-04-0094-page_view,s-04-0094,anon-0015-4,guide-map,history-v1,page_view,2026-08-01T04:21:43+08:00,2026-08-01T04:21:55+08:00,home,mobile,browser,,
e-00-0127-page_view,s-00-0127,anon-0107-0,guide-account,history-v1,page_view,2026-08-01T02:19:34+08:00,2026-08-01T02:21:04+08:00,home,desktop,browser,,
e-01-0089-read_end,s-01-0089,anon-0084-1,guide-device,history-v1,read_end,2026-08-02T12:41:31+08:00,2026-08-02T04:42:04+00:00,home,desktop,browser,60,31
e-01-0090-read_end,s-01-0090,anon-0086-1,guide-device,history-v1,read_end,2026-08-10T17:31:46+00:00,2026-08-11T01:33:04+08:00,search,mobile,browser,125,90
e-01-0146-read_end,s-01-0146,anon-0072-1,guide-device,history-v1,read_end,2026-08-14T11:54:58+08:00,2026-08-14T03:55:01+00:00,search,mobile,browser,246,81
e-06-0019-read_end,s-06-0019,anon-0009-6,guide-faq,history-v1,read_end,2026-08-04T23:15:54+08:00,2026-08-04T23:15:56+08:00,search,mobile,browser,3,95
e-00-0003-page_view,s-00-0003,anon-0094-0,guide-account,history-v1,page_view,2026-08-02T11:34:38+00:00,2026-08-02T19:35:31+08:00,home,desktop,browser,,
e-04-0319-read_end,s-04-0319,anon-0079-4,guide-map,history-v1,read_end,2026-08-06T16:29:59+08:00,2026-08-06T16:30:15+08:00,campaign,desktop,browser,91,88
e-05-0081-page_view,s-05-0081,anon-0031-5,guide-permission,history-v1,page_view,2026-08-09T03:30:52+00:00,2026-08-09T11:31:08+08:00,home,desktop,browser,,
e-04-0276-page_view,s-04-0276,anon-0150-4,guide-map,history-v1,page_view,2026-08-03T00:47:22+00:00,2026-08-03T08:48:24+08:00,search,desktop,browser,,
crawler-0002,crawl-2,,guide-map,history-v1,page_view,2026-08-08T16:00:26+00:00,2026-08-08T16:00:27+00:00,campaign,desktop,crawler,,
crawler-0001,crawl-1,,guide-map,history-v1,page_view,2026-08-08T16:00:13+00:00,2026-08-08T16:00:14+00:00,campaign,desktop,crawler,,
crawler-0029,crawl-29,,guide-map,history-v1,page_view,2026-08-08T16:06:17+00:00,2026-08-08T16:06:18+00:00,campaign,desktop,crawler,,
e-04-0208-page_view,s-04-0208,anon-0143-4,guide-map,history-v1,page_view,2026-08-04T19:02:33+08:00,2026-08-04T19:03:09+08:00,search,desktop,browser,,
e-01-0041-read_end,s-01-0041,anon-0071-1,guide-device,history-v1,read_end,2026-08-12T21:53:11+08:00,2026-08-13T13:53:35+00:00,search,desktop,browser,280,55
e-01-0110-page_view,s-01-0110,anon-0029-1,guide-device,history-v1,page_view,2026-08-14T22:44:03+08:00,2026-08-14T14:44:50+00:00,direct,desktop,browser,,
crawler-0125,crawl-125,,guide-map,history-v1,page_view,2026-08-08T16:27:05+00:00,2026-08-08T16:27:06+00:00,campaign,desktop,crawler,,
e-01-0111-page_view,s-01-0111,anon-0013-1,guide-device,history-v1,page_view,2026-08-01T06:38:49+00:00,2026-08-01T14:38:50+08:00,direct,desktop,browser,,
e-00-0215-page_view,s-00-0215,anon-0066-0,guide-account,history-v1,page_view,2026-08-02T04:43:13+08:00,2026-08-01T20:44:17+00:00,search,mobile,browser,,
e-06-0057-read_end,s-06-0057,anon-0005-6,guide-faq,history-v1,read_end,2026-08-08T21:59:03+00:00,2026-08-09T06:00:27+08:00,search,mobile,browser,50,85
e-00-0006-page_view,s-00-0006,anon-0073-0,guide-account,history-v1,page_view,2026-08-03T22:39:32+00:00,2026-08-04T06:40:15+08:00,search,desktop,browser,,
crawler-0074,crawl-74,,guide-map,history-v1,page_view,2026-08-08T16:16:02+00:00,2026-08-08T16:16:03+00:00,campaign,desktop,crawler,,
e-04-0310-page_view,s-04-0310,anon-0011-4,guide-map,history-v1,page_view,2026-08-14T11:48:33+08:00,2026-08-14T11:49:20+08:00,search,desktop,browser,,
e-03-0081-read_end,s-03-0081,anon-0077-3,guide-remote,history-v1,read_end,2026-08-13T14:35:52+00:00,2026-08-13T22:37:05+08:00,home,desktop,browser,188,13
crawler-0080,crawl-80,,guide-map,history-v1,page_view,2026-08-08T16:17:20+00:00,2026-08-08T16:17:21+00:00,campaign,desktop,crawler,,
e-03-0056-page_view,s-03-0056,anon-0044-3,guide-remote,history-v1,page_view,2026-08-06T06:41:15+08:00,2026-08-05T22:42:15+00:00,search,desktop,browser,,
e-05-0052-page_view,s-05-0052,anon-0036-5,guide-permission,history-v1,page_view,2026-08-03T03:03:55+08:00,2026-08-03T03:05:21+08:00,direct,mobile,browser,,
e-03-0037-page_view,s-03-0037,anon-0066-3,guide-remote,history-v1,page_view,2026-08-02T17:24:06+08:00,2026-08-02T17:24:52+08:00,search,mobile,browser,,
crawler-0139,crawl-139,,guide-map,history-v1,page_view,2026-08-08T16:30:07+00:00,2026-08-08T16:30:08+00:00,campaign,desktop,crawler,,
e-05-0054-page_view,s-05-0054,anon-0053-5,guide-permission,history-v1,page_view,2026-08-02T12:40:28+00:00,2026-08-02T20:41:53+08:00,search,mobile,browser,,
e-01-0127-read_end,s-01-0127,anon-0085-1,guide-device,history-v1,read_end,2026-08-02T00:25:26+08:00,2026-08-02T00:26:06+08:00,search,desktop,browser,15,87
e-01-0138-read_end,s-01-0138,anon-0081-1,guide-device,history-v1,read_end,2026-08-04T02:56:43+00:00,2026-08-04T10:57:58+08:00,search,desktop,browser,23,51
e-00-0201-read_end,s-00-0201,anon-0089-0,guide-account,history-v1,read_end,2026-08-12T04:26:12+00:00,2026-08-12T12:26:17+08:00,search,mobile,browser,206,94
e-02-0051-page_view,s-02-0051,anon-0029-2,guide-expense,history-v1,page_view,2026-08-06T23:26:15+00:00,2026-08-07T07:27:45+08:00,search,desktop,browser,,
e-04-0002-read_end,s-04-0002,anon-0157-4,guide-map,history-v1,read_end,2026-08-09T21:23:35+08:00,2026-08-09T13:24:29+00:00,search,desktop,browser,84,72
e-03-0007-read_end,s-03-0007,anon-0025-3,guide-remote,history-v1,read_end,2026-08-14T02:34:19+08:00,2026-08-14T02:34:54+08:00,home,desktop,browser,111,86
e-02-0089-page_view,s-02-0089,anon-0009-2,guide-expense,history-v1,page_view,2026-08-14T12:24:45+08:00,2026-08-14T04:25:30+00:00,search,mobile,browser,,
e-01-0182-read_end,s-01-0182,anon-0053-1,guide-device,history-v1,read_end,2026-08-02T01:27:10+08:00,2026-08-01T17:28:37+00:00,campaign,desktop,browser,84,77
e-03-0041-read_end,s-03-0041,anon-0036-3,guide-remote,history-v1,read_end,2026-08-01T21:47:30+08:00,2026-08-02T13:48:08+00:00,search,mobile,browser,32,31
e-01-0126-page_view,s-01-0126,anon-0076-1,guide-device,history-v1,page_view,2026-08-12T10:41:03+00:00,2026-08-12T18:42:23+08:00,search,desktop,browser,,
e-05-0007-page_view,s-05-0007,anon-0036-5,guide-permission,history-v1,page_view,2026-08-02T07:20:20+08:00,2026-08-02T07:21:24+08:00,search,desktop,browser,,
e-04-0163-page_view,s-04-0163,anon-0092-4,guide-map,history-v1,page_view,2026-08-08T05:53:39+08:00,2026-08-08T05:54:45+08:00,direct,mobile,browser,,
e-04-0175-page_view,s-04-0175,anon-0101-4,guide-map,history-v1,page_view,2026-08-07T04:56:44+08:00,2026-08-07T04:57:14+08:00,direct,mobile,browser,,
e-01-0076-page_view,s-01-0076,,guide-device,history-v1,page_view,2026-08-08T02:16:22+08:00,2026-08-08T02:17:29+08:00,campaign,mobile,browser,,
e-03-0057-page_view,s-03-0057,anon-0042-3,guide-remote,history-v1,page_view,2026-08-02T19:39:18+00:00,2026-08-03T03:40:02+08:00,search,mobile,browser,,
e-05-0072-page_view,s-05-0072,anon-0048-5,guide-permission,history-v1,page_view,2026-08-06T21:01:37+00:00,2026-08-07T05:03:07+08:00,home,desktop,browser,,
crawler-0021,crawl-21,,guide-map,history-v1,page_view,2026-08-08T16:04:33+00:00,2026-08-08T16:04:34+00:00,campaign,desktop,crawler,,
e-00-0045-page_view,s-00-0045,anon-0086-0,guide-account,history-v1,page_view,2026-08-02T03:15:15+00:00,2026-08-02T11:15:16+08:00,home,desktop,browser,,
crawler-0140,crawl-140,,guide-map,history-v1,page_view,2026-08-08T16:30:20+00:00,2026-08-08T16:30:21+00:00,campaign,desktop,crawler,,
e-05-0051-read_end,s-05-0051,anon-0037-5,guide-permission,history-v1,read_end,2026-08-03T15:26:26+00:00,2026-08-03T23:27:43+08:00,search,desktop,browser,30,14
e-01-0132-read_end,s-01-0132,anon-0069-1,guide-device,history-v1,read_end,2026-08-04T10:58:47+00:00,2026-08-04T18:59:39+08:00,search,desktop,browser,171,84
e-00-0092-page_view,s-00-0092,anon-0121-0,guide-account,history-v1,page_view,2026-08-05T11:55:01+08:00,2026-08-05T03:55:47+00:00,direct,desktop,browser,,
e-02-0014-page_view,s-02-0014,anon-0018-2,guide-expense,history-v1,page_view,2026-08-08T20:58:36+08:00,2026-08-08T12:59:06+00:00,search,mobile,browser,,
e-01-0088-read_end,s-01-0088,anon-0047-1,guide-device,history-v1,read_end,2026-08-07T15:27:40+08:00,2026-08-07T15:28:49+08:00,search,desktop,browser,67,90
e-01-0005-read_end,s-01-0005,anon-0071-1,guide-device,history-v1,read_end,2026-08-01T22:41:36+08:00,2026-08-01T14:42:12+00:00,direct,desktop,browser,230,88
e-04-0324-page_view,s-04-0324,anon-0160-4,guide-map,history-v1,page_view,2026-08-01T06:03:26+00:00,2026-08-01T14:03:44+08:00,search,desktop,browser,,
