event_id,session_id,anonymous_id,article_id,content_version,event_type,occurred_at,received_at,channel,device,client_agent,duration_seconds,scroll_percent,region
e-03-0141-read_end,s-03-0141,anon-0047-3,guide-remote,history-v1,read_end,2026-08-02T22:53:51+00:00,2026-08-03T06:54:20+08:00,search,desktop,browser,132,10,上海
e-04-0191-read_end,s-04-0191,anon-0123-4,guide-map,history-v1,read_end,2026-08-11T13:05:30+08:00,2026-08-11T05:06:35+00:00,direct,desktop,browser,42,91,上海
crawler-0042,crawl-42,,guide-map,history-v1,page_view,2026-08-08T16:09:06+00:00,2026-08-08T16:09:07+00:00,campaign,desktop,crawler,,,北京
e-03-0033-page_view,s-03-0033,anon-0055-3,guide-remote,history-v1,page_view,2026-08-10T02:45:29+00:00,2026-08-10T10:46:01+08:00,search,mobile,browser,,,北京
e-04-0153-page_view,s-04-0153,anon-0056-4,guide-map,history-v1,page_view,2026-08-06T21:16:57+00:00,2026-08-07T05:17:07+08:00,search,desktop,browser,,,四川
e-01-0151-read_end,s-01-0151,anon-0075-1,guide-device,history-v1,read_end,2026-08-05T07:05:14+08:00,2026-08-05T07:05:25+08:00,search,mobile,browser,3,84,浙江
e-04-0227-read_end,s-04-0227,anon-0085-4,guide-map,history-v1,read_end,2026-08-04T17:10:17+08:00,2026-08-04T09:11:24+00:00,direct,desktop,browser,25,93,北京
e-04-0054-read_end,s-04-0054,anon-0091-4,guide-map,history-v1,read_end,2026-08-04T02:11:51+00:00,2026-08-04T10:12:44+08:00,home,desktop,browser,217,78,浙江
e-01-0024-page_view,s-01-0024,anon-0037-1,guide-device,history-v1,page_view,2026-08-02T10:40:14+00:00,2026-08-02T18:40:47+08:00,search,desktop,browser,,,四川
e-03-0046-page_view,s-03-0046,anon-0049-3,guide-remote,history-v1,page_view,2026-08-11T15:27:24+08:00,2026-08-11T15:28:17+08:00,search,mobile,browser,,,未知
e-04-0291-page_view,s-04-0291,anon-0134-4,guide-map,history-v1,page_view,2026-08-09T15:29:23+00:00,2026-08-09T23:29:39+08:00,home,desktop,browser,,,浙江
e-01-0092-read_end,s-01-0092,anon-0017-1,guide-device,history-v1,read_end,2026-08-02T20:30:00+08:00,2026-08-02T12:31:02+00:00,search,mobile,browser,35,20,北京
e-01-0018-read_end,s-01-0018,anon-0035-1,guide-device,history-v1,read_end,2026-08-12T05:51:14+00:00,2026-08-12T13:52:37+08:00,search,desktop,browser,148,84,四川
e-06-0008-read_end,s-06-0008,anon-0020-6,guide-faq,history-v1,read_end,2026-08-02T04:14:57+08:00,2026-08-01T20:16:17+00:00,home,desktop,browser,46,100,浙江
e-01-0094-read_end,s-01-0094,anon-0060-1,guide-device,history-v1,read_end,2026-08-01T01:17:22+08:00,2026-08-01T01:18:32+08:00,search,mobile,browser,95,11,未知
e-03-0001-page_view,s-03-0001,,guide-remote,history-v1,page_view,2026-08-05T15:42:33+08:00,2026-08-05T15:42:49+08:00,search,desktop,browser,,,浙江
e-06-0054-page_view,s-06-0054,anon-0011-6,guide-faq,history-v1,page_view,2026-08-07T15:43:15+00:00,2026-08-07T23:43:31+08:00,home,mobile,browser,,,未知
e-02-0003-page_view,s-02-0003,anon-0033-2,guide-expense,history-v1,page_view,2026-08-10T10:10:26+00:00,2026-08-10T18:10:48+08:00,direct,desktop,browser,,,浙江
e-07-0013-page_view,s-07-0013,,guide-search,history-v1,page_view,2026-08-14T23:14:31+08:00,2026-08-14T23:15:23+08:00,search,desktop,browser,,,广东
e-04-0266-read_end,s-04-0266,anon-0145-4,guide-map,history-v1,read_end,2026-08-14T14:03:04+08:00,2026-08-14T06:04:14+00:00,direct,desktop,browser,52,95,上海
e-04-0152-page_view,s-04-0152,anon-0052-4,guide-map,history-v1,page_view,2026-08-14T09:43:27+08:00,2026-08-14T01:44:36+00:00,home,desktop,browser,,,广东
e-01-0182-page_view,s-01-0182,anon-0053-1,guide-device,history-v1,page_view,2026-08-02T01:25:46+08:00,2026-08-01T17:26:27+00:00,campaign,desktop,browser,,,未知
e-03-0030-read_end,s-03-0030,anon-0006-3,guide-remote,history-v1,read_end,2026-08-12T10:36:33+00:00,2026-08-12T18:37:49+08:00,home,desktop,browser,115,86,广东
e-00-0176-read_end,s-00-0176,anon-0068-0,guide-account,history-v1,read_end,2026-08-12T08:17:56+08:00,2026-08-12T00:18:15+00:00,search,desktop,browser,127,12,未知
e-04-0267-page_view,s-04-0267,anon-0119-4,guide-map,history-v1,page_view,2026-08-07T07:11:36+00:00,2026-08-07T15:11:38+08:00,search,mobile,browser,,,北京
e-04-0044-read_end,s-04-0044,anon-0096-4,guide-map,history-v1,read_end,2026-08-06T13:21:15+08:00,2026-08-06T05:21:45+00:00,home,desktop,browser,60,78,四川
e-07-0009-page_view,s-07-0009,anon-0001-7,guide-search,history-v1,page_view,2026-08-13T04:17:01+00:00,2026-08-13T12:17:59+08:00,direct,mobile,browser,,,四川
e-02-0076-page_view,s-02-0076,anon-0020-2,guide-expense,history-v1,page_view,2026-08-10T08:46:40+08:00,2026-08-10T08:47:18+08:00,search,desktop,browser,,,江苏
e-00-0028-page_view,s-00-0028,anon-0035-0,guide-account,history-v1,page_view,2026-08-12T13:04:19+08:00,2026-08-12T13:05:30+08:00,search,mobile,browser,,,未知
e-01-0030-page_view,s-01-0030,anon-0089-1,guide-device,history-v1,page_view,2026-08-09T13:12:56+00:00,2026-08-09T21:13:17+08:00,search,desktop,browser,,,北京
e-00-0234-page_view,s-00-0234,anon-0085-0,guide-account,history-v1,page_view,2026-08-06T06:50:47+00:00,2026-08-06T14:51:11+08:00,direct,desktop,browser,,,北京
crawler-0004,crawl-4,,guide-map,history-v1,page_view,2026-08-08T16:00:52+00:00,2026-08-08T16:00:53+00:00,campaign,desktop,crawler,,,未知
e-00-0190-page_view,s-00-0190,anon-0121-0,guide-account,history-v1,page_view,2026-08-11T03:06:38+08:00,2026-08-11T03:08:07+08:00,search,mobile,browser,,,北京
e-06-0010-page_view,s-06-0010,anon-0025-6,guide-faq,history-v1,page_view,2026-08-06T03:30:33+08:00,2026-08-06T03:31:11+08:00,search,mobile,browser,,,四川
e-00-0055-read_end,s-00-0055,anon-0055-0,guide-account,history-v1,read_end,2026-08-04T00:46:00+08:00,2026-08-04T00:46:05+08:00,search,desktop,browser,3,27,四川
e-00-0091-page_view,s-00-0091,anon-0036-0,guide-account,history-v1,page_view,2026-08-01T01:48:59+08:00,2026-08-01T01:49:30+08:00,campaign,mobile,browser,,,广东
e-03-0137-page_view,s-03-0137,anon-0067-3,guide-remote,history-v1,page_view,2026-08-07T17:19:59+08:00,2026-08-07T09:20:50+00:00,search,desktop,browser,,,上海
e-06-0040-page_view,s-06-0040,anon-0015-6,guide-faq,history-v1,page_view,2026-08-08T00:31:25+08:00,2026-08-08T00:32:44+08:00,search,mobile,browser,,,北京
e-00-0213-page_view,s-00-0213,anon-0106-0,guide-account,history-v1,page_view,2026-08-07T23:01:52+00:00,2026-08-08T07:02:45+08:00,search,desktop,browser,,,广东
e-01-0032-page_view,s-01-0032,anon-0056-1,guide-device,history-v1,page_view,2026-08-09T21:31:36+08:00,2026-08-09T13:31:49+00:00,home,desktop,browser,,,未知
e-03-0152-page_view,s-03-0152,anon-0073-3,guide-remote,history-v1,page_view,2026-08-04T06:07:56+08:00,2026-08-03T22:09:20+00:00,home,desktop,browser,,,江苏
e-04-0224-read_end,s-04-0224,anon-0066-4,guide-map,history-v1,read_end,2026-08-08T13:00:46+08:00,2026-08-08T05:01:23+00:00,direct,desktop,browser,267,78,上海
e-00-0033-page_view,s-00-0033,anon-0082-0,guide-account,history-v1,page_view,2026-08-11T11:22:24+00:00,2026-08-11T19:23:35+08:00,search,desktop,browser,,,未知
e-04-0072-page_view,s-04-0072,anon-0089-4,guide-map,history-v1,page_view,2026-08-14T01:23:50+00:00,2026-08-14T09:24:52+08:00,home,mobile,browser,,,浙江
e-00-0040-page_view,s-00-0040,anon-0062-0,guide-account,history-v1,page_view,2026-08-11T01:12:51+08:00,2026-08-11T01:13:00+08:00,search,desktop,browser,,,上海
e-01-0118-page_view,s-01-0118,anon-0055-1,guide-device,history-v1,page_view,2026-08-11T02:07:43+08:00,2026-08-11T02:08:43+08:00,search,desktop,browser,,,四川
e-00-0065-read_end,s-00-0065,anon-0093-0,guide-account,history-v1,read_end,2026-08-05T09:51:58+08:00,2026-08-05T01:52:38+00:00,campaign,desktop,browser,156,27,未知
e-01-0122-page_view,s-01-0122,anon-0087-1,guide-device,history-v1,page_view,2026-08-13T06:49:58+08:00,2026-08-12T22:51:00+00:00,search,desktop,browser,,,上海
e-01-0171-page_view,s-01-0171,anon-0003-1,guide-device,history-v1,page_view,2026-08-05T18:56:50+00:00,2026-08-06T02:58:17+08:00,home,desktop,browser,,,四川
e-04-0030-read_end,s-04-0030,anon-0155-4,guide-map,history-v1,read_end,2026-08-10T08:48:04+00:00,2026-08-10T16:49:33+08:00,search,desktop,browser,134,82,上海
e-06-0063-read_end,s-06-0063,anon-0017-6,guide-faq,history-v1,read_end,2026-08-12T19:00:06+00:00,2026-08-13T03:00:58+08:00,search,desktop,browser,156,92,江苏
e-01-0035-page_view,s-01-0035,anon-0018-1,guide-device,history-v1,page_view,2026-08-01T07:34:16+08:00,2026-07-31T23:34:40+00:00,home,mobile,browser,,,上海
e-00-0231-page_view,s-00-0231,anon-0004-0,guide-account,history-v1,page_view,2026-08-02T18:34:28+00:00,2026-08-03T02:34:53+08:00,search,mobile,browser,,,四川
e-00-0135-page_view,s-00-0135,anon-0049-0,guide-account,history-v1,page_view,2026-08-03T21:04:53+00:00,2026-08-04T05:05:07+08:00,search,mobile,browser,,,广东
crawler-0050,crawl-50,,guide-map,history-v1,page_view,2026-08-08T16:10:50+00:00,2026-08-08T16:10:51+00:00,campaign,desktop,crawler,,,四川
e-03-0042-page_view,s-03-0042,anon-0018-3,guide-remote,history-v1,page_view,2026-08-13T19:02:30+00:00,2026-08-14T03:03:09+08:00,search,mobile,browser,,,上海
e-06-0050-read_end,s-06-0050,anon-0023-6,guide-faq,history-v1,read_end,2026-08-04T21:29:24+08:00,2026-08-04T13:30:23+00:00,search,desktop,browser,61,90,上海
e-03-0120-read_end,s-03-0120,anon-0074-3,guide-remote,history-v1,read_end,2026-08-02T16:21:05+00:00,2026-08-03T00:22:32+08:00,search,mobile,browser,28,22,江苏
e-01-0050-page_view,s-01-0050,anon-0085-1,guide-device,history-v1,page_view,2026-08-02T23:28:28+08:00,2026-08-02T15:29:00+00:00,search,mobile,browser,,,上海
e-04-0274-page_view,s-04-0274,anon-0140-4,guide-map,history-v1,page_view,2026-08-08T23:09:01+08:00,2026-08-08T23:10:24+08:00,home,desktop,browser,,,浙江
e-05-0058-page_view,s-05-0058,anon-0038-5,guide-permission,history-v1,page_view,2026-08-02T03:10:01+08:00,2026-08-02T03:10:18+08:00,home,desktop,browser,,,北京
e-03-0114-page_view,s-03-0114,anon-0058-3,guide-remote,history-v1,page_view,2026-08-02T22:23:50+00:00,2026-08-03T06:25:20+08:00,home,mobile,browser,,,北京
e-03-0109-page_view,s-03-0109,anon-0030-3,guide-remote,history-v1,page_view,2026-08-07T10:11:44+08:00,2026-08-07T10:12:14+08:00,search,mobile,browser,,,上海
e-02-0070-read_end,s-02-0070,anon-0026-2,guide-expense,history-v1,read_end,2026-08-03T15:00:08+08:00,2026-08-03T15:00:46+08:00,direct,desktop,browser,3,97,四川
e-02-0004-page_view,s-02-0004,anon-0030-2,guide-expense,history-v1,page_view,2026-08-13T08:36:07+08:00,2026-08-13T08:37:36+08:00,search,desktop,browser,,,浙江
e-01-0177-page_view,s-01-0177,anon-0080-1,guide-device,history-v1,page_view,2026-08-11T06:46:50+00:00,2026-08-11T14:47:46+08:00,search,mobile,browser,,,浙江
e-00-0230-read_end,s-00-0230,anon-0077-0,guide-account,history-v1,read_end,2026-08-12T12:13:01+08:00,2026-08-12T04:13:31+00:00,direct,mobile,browser,177,82,未知
e-03-0105-page_view,s-03-0105,anon-0003-3,guide-remote,history-v1,page_view,2026-08-02T16:30:10+00:00,2026-08-03T00:31:29+08:00,home,mobile,browser,,,广东
e-02-0062-read_end,s-02-0062,anon-0008-2,guide-expense,history-v1,read_end,2026-08-06T02:58:58+08:00,2026-08-05T19:00:20+00:00,search,desktop,browser,126,73,江苏
e-04-0302-read_end,s-04-0302,anon-0121-4,guide-map,history-v1,read_end,2026-08-10T17:56:34+08:00,2026-08-10T09:57:57+00:00,search,desktop,browser,98,72,广东
e-00-0193-page_view,s-00-0193,anon-0042-0,guide-account,history-v1,page_view,2026-08-05T14:50:26+08:00,2026-08-05T14:51:14+08:00,direct,desktop,browser,,,江苏
e-04-0012-page_view,s-04-0012,anon-0115-4,guide-map,history-v1,page_view,2026-08-07T21:50:03+00:00,2026-08-08T05:51:31+08:00,search,mobile,browser,,,广东
e-03-0132-page_view,s-03-0132,anon-0074-3,guide-remote,history-v1,page_view,2026-08-03T12:01:02+00:00,2026-08-03T20:01:37+08:00,search,mobile,browser,,,江苏
e-00-0008-page_view,s-00-0008,anon-0051-0,guide-account,history-v1,page_view,2026-08-10T23:49:33+08:00,2026-08-10T15:50:41+00:00,home,desktop,browser,,,四川
e-03-0042-read_end,s-03-0042,anon-0018-3,guide-remote,history-v1,read_end,2026-08-13T19:03:03+00:00,2026-08-14T03:03:22+08:00,search,mobile,browser,33,16,上海
e-05-0043-page_view,s-05-0043,anon-0005-5,guide-permission,history-v1,page_view,2026-08-04T03:32:20+08:00,2026-08-04T03:33:42+08:00,campaign,desktop,browser,,,上海
e-01-0037-page_view,s-01-0037,anon-0082-1,guide-device,history-v1,page_view,2026-08-04T06:13:07+08:00,2026-08-04T06:13:35+08:00,direct,desktop,browser,,,四川
e-01-0170-read_end,s-01-0170,anon-0021-1,guide-device,history-v1,read_end,2026-08-02T21:27:08+08:00,2026-08-02T13:28:37+00:00,home,desktop,browser,101,46,上海
e-06-0039-page_view,s-06-0039,anon-0013-6,guide-faq,history-v1,page_view,2026-08-03T10:16:09+00:00,2026-08-03T18:17:29+08:00,search,mobile,browser,,,上海
e-01-0017-read_end,s-01-0017,anon-0066-1,guide-device,history-v1,read_end,2026-08-11T12:49:30+08:00,2026-08-11T04:49:34+00:00,search,mobile,browser,54,74,上海
e-03-0049-page_view,s-03-0049,anon-0049-3,guide-remote,history-v1,page_view,2026-08-13T06:52:08+08:00,2026-08-13T06:52:44+08:00,home,mobile,browser,,,未知
e-04-0300-read_end,s-04-0300,anon-0112-4,guide-map,history-v1,read_end,2026-08-02T18:10:00+00:00,2026-08-03T02:11:02+08:00,campaign,mobile,browser,140,82,浙江
e-02-0019-read_end,s-02-0019,,guide-expense,history-v1,read_end,2026-08-05T09:47:46+08:00,2026-08-05T09:49:15+08:00,search,mobile,browser,202,28,上海
e-00-0072-read_end,s-00-0072,,guide-account,history-v1,read_end,2026-08-08T06:04:04+00:00,2026-08-08T14:05:18+08:00,home,mobile,browser,52,43,上海
e-05-0056-read_end,s-05-0056,anon-0040-5,guide-permission,history-v1,read_end,2026-08-04T17:00:07+08:00,2026-08-04T09:01:35+00:00,search,desktop,browser,121,80,浙江
e-04-0226-read_end,s-04-0226,anon-0025-4,guide-map,history-v1,read_end,2026-08-01T02:43:01+08:00,2026-08-01T02:44:15+08:00,home,desktop,browser,119,100,北京
crawler-0063,crawl-63,,guide-map,history-v1,page_view,2026-08-08T16:13:39+00:00,2026-08-08T16:13:40+00:00,campaign,desktop,crawler,,,浙江
e-05-0100-read_end,s-05-0100,anon-0043-5,guide-permission,history-v1,read_end,2026-08-02T00:35:45+08:00,2026-08-02T00:36:52+08:00,search,desktop,browser,3,16,四川
e-03-0111-read_end,s-03-0111,anon-0049-3,guide-remote,history-v1,read_end,2026-08-01T19:44:19+00:00,2026-08-02T03:44:30+08:00,search,desktop,browser,162,72,未知
e-04-0160-read_end,s-04-0160,anon-0138-4,guide-map,history-v1,read_end,2026-08-02T13:50:30+08:00,2026-08-02T13:50:46+08:00,direct,desktop,browser,209,29,北京
e-03-0134-page_view,s-03-0134,anon-0070-3,guide-remote,history-v1,page_view,2026-08-03T08:29:28+08:00,2026-08-03T00:30:07+00:00,home,mobile,browser,,,江苏
e-05-0088-page_view,s-05-0088,anon-0050-5,guide-permission,history-v1,page_view,2026-08-02T06:54:05+08:00,2026-08-02T06:55:24+08:00,direct,desktop,browser,,,浙江
e-04-0104-page_view,s-04-0104,anon-0146-4,guide-map,history-v1,page_view,2026-08-06T16:31:37+08:00,2026-08-06T08:32:40+00:00,direct,desktop,browser,,,浙江
e-00-0143-read_end,s-00-0143,anon-0027-0,guide-account,history-v1,read_end,2026-08-05T01:07:44+08:00,2026-08-04T17:07:59+00:00,direct,desktop,browser,6,37,江苏
edge-09,s-00-0004,anon-0093-0,guide-account,history-v1,read_end,2026-08-14T16:00:00+00:00,2026-08-13T11:01:07+08:00,direct,mobile,browser,116,78,未知
e-04-0160-page_view,s-04-0160,anon-0138-4,guide-map,history-v1,page_view,2026-08-02T13:47:01+08:00,2026-08-02T13:47:42+08:00,direct,desktop,browser,,,北京
e-04-0136-read_end,s-04-0136,anon-0123-4,guide-map,history-v1,read_end,2026-08-10T20:27:05+08:00,2026-08-10T20:27:27+08:00,search,desktop,browser,66,77,上海
e-00-0041-read_end,s-00-0041,anon-0051-0,guide-account,history-v1,read_end,2026-08-04T03:27:08+08:00,2026-08-04T19:27:18+00:00,home,mobile,browser,131,97,四川
e-04-0241-page_view,s-04-0241,anon-0008-4,guide-map,history-v1,page_view,2026-08-03T14:18:31+08:00,2026-08-03T14:18:51+08:00,home,desktop,browser,,,四川
e-06-0050-page_view,s-06-0050,anon-0023-6,guide-faq,history-v1,page_view,2026-08-04T21:28:23+08:00,2026-08-04T13:29:32+00:00,search,desktop,browser,,,上海
e-06-0059-read_end,s-06-0059,anon-0028-6,guide-faq,history-v1,read_end,2026-08-08T09:54:50+08:00,2026-08-08T01:55:20+00:00,home,mobile,browser,3,88,北京
crawler-0131,crawl-131,,guide-map,history-v1,page_view,2026-08-08T16:28:23+00:00,2026-08-08T16:28:24+00:00,campaign,desktop,crawler,,,上海
e-04-0169-page_view,s-04-0169,anon-0149-4,guide-map,history-v1,page_view,2026-08-07T13:48:34+08:00,2026-08-07T13:49:11+08:00,campaign,desktop,browser,,,四川
e-00-0036-page_view,s-00-0036,anon-0074-0,guide-account,history-v1,page_view,2026-08-02T19:37:08+00:00,2026-08-03T03:37:37+08:00,direct,desktop,browser,,,上海
e-04-0018-read_end,s-04-0018,anon-0119-4,guide-map,history-v1,read_end,2026-08-02T17:31:37+00:00,2026-08-03T01:31:45+08:00,direct,desktop,browser,113,95,北京
e-03-0028-page_view,s-03-0028,anon-0048-3,guide-remote,history-v1,page_view,2026-08-04T17:23:40+08:00,2026-08-04T17:24:40+08:00,search,mobile,browser,,,上海
e-04-0306-read_end,s-04-0306,,guide-map,history-v1,read_end,2026-08-04T15:55:59+00:00,2026-08-04T23:57:19+08:00,home,mobile,browser,140,100,浙江
e-03-0079-read_end,s-03-0079,anon-0046-3,guide-remote,history-v1,read_end,2026-08-05T08:29:42+08:00,2026-08-05T08:30:50+08:00,direct,mobile,browser,32,35,北京
e-00-0216-page_view,s-00-0216,anon-0003-0,guide-account,history-v1,page_view,2026-08-09T17:00:15+00:00,2026-08-10T01:00:27+08:00,home,desktop,browser,,,浙江
e-04-0224-page_view,s-04-0224,anon-0066-4,guide-map,history-v1,page_view,2026-08-08T12:56:19+08:00,2026-08-08T04:57:21+00:00,direct,desktop,browser,,,上海
e-04-0172-page_view,s-04-0172,anon-0022-4,guide-map,history-v1,page_view,2026-08-03T01:33:13+08:00,2026-08-03T01:34:17+08:00,direct,desktop,browser,,,浙江
e-04-0121-read_end,s-04-0121,anon-0117-4,guide-map,history-v1,read_end,2026-08-09T15:52:47+08:00,2026-08-09T15:53:11+08:00,campaign,mobile,browser,77,86,上海
e-07-0014-page_view,s-07-0014,anon-0006-7,guide-search,history-v1,page_view,2026-08-13T11:08:12+08:00,2026-08-13T03:09:23+00:00,search,desktop,browser,,,浙江
e-01-0172-read_end,s-01-0172,anon-0083-1,guide-device,history-v1,read_end,2026-08-06T14:32:05+08:00,2026-08-06T14:33:06+08:00,search,mobile,browser,124,78,四川
e-05-0045-page_view,s-05-0045,anon-0028-5,guide-permission,history-v1,page_view,2026-08-07T04:53:58+00:00,2026-08-07T12:55:25+08:00,home,mobile,browser,,,江苏
e-04-0273-read_end,s-04-0273,anon-0028-4,guide-map,history-v1,read_end,2026-08-08T10:09:43+00:00,2026-08-08T18:11:10+08:00,home,mobile,browser,94,88,北京
crawler-0091,crawl-91,,guide-map,history-v1,page_view,2026-08-08T16:19:43+00:00,2026-08-08T16:19:44+00:00,campaign,desktop,crawler,,,未知
e-03-0151-read_end,s-03-0151,anon-0017-3,guide-remote,history-v1,read_end,2026-08-04T15:40:31+08:00,2026-08-04T15:41:40+08:00,campaign,mobile,browser,13,14,浙江
e-05-0032-read_end,s-05-0032,,guide-permission,history-v1,read_end,2026-08-13T01:11:39+08:00,2026-08-12T17:12:47+00:00,search,mobile,browser,264,93,四川
e-01-0099-read_end,s-01-0099,anon-0093-1,guide-device,history-v1,read_end,2026-08-07T14:37:17+00:00,2026-08-07T22:38:18+08:00,search,mobile,browser,112,47,广东
e-03-0127-read_end,s-03-0127,anon-0051-3,guide-remote,history-v1,read_end,2026-08-01T20:48:39+08:00,2026-08-01T20:49:47+08:00,search,desktop,browser,159,93,北京
e-04-0255-page_view,s-04-0255,anon-0007-4,guide-map,history-v1,page_view,2026-08-07T08:55:24+00:00,2026-08-07T16:56:54+08:00,search,mobile,browser,,,上海
e-00-0110-page_view,s-00-0110,anon-0116-0,guide-account,history-v1,page_view,2026-08-13T04:04:20+08:00,2026-08-12T20:04:42+00:00,search,desktop,browser,,,广东
e-04-0177-page_view,s-04-0177,anon-0049-4,guide-map,history-v1,page_view,2026-08-07T01:21:35+00:00,2026-08-07T09:21:49+08:00,campaign,mobile,browser,,,北京
e-00-0018-read_end,s-00-0018,anon-0013-0,guide-account,history-v1,read_end,2026-08-04T22:13:46+00:00,2026-08-05T06:15:04+08:00,search,desktop,browser,47,35,北京
crawler-0000,crawl-0,,guide-map,history-v1,page_view,2026-08-08T16:00:00+00:00,2026-08-08T16:00:01+00:00,campaign,desktop,crawler,,,未知
e-00-0207-page_view,s-00-0207,anon-0048-0,guide-account,history-v1,page_view,2026-08-13T03:47:22+00:00,2026-08-13T11:48:46+08:00,search,desktop,browser,,,未知
e-00-0219-page_view,s-00-0219,anon-0076-0,guide-account,history-v1,page_view,2026-08-12T18:09:35+00:00,2026-08-13T02:10:13+08:00,search,mobile,browser,,,广东
e-00-0182-page_view,s-00-0182,,guide-account,history-v1,page_view,2026-08-06T15:15:42+08:00,2026-08-06T07:16:24+00:00,search,desktop,browser,,,浙江
